53.3162	27.4236	89.4733	82.8441	87.4189	15.7413	9.55272	50.466	5.34689	1.25119	56.411	14.4926	78.4899	46.7507	23.922	89.3123	23.3603	78.9258	58.9472	54.57	86.1366	80.7593	20.6787	67.3016	70.2392	63.4946	39.9746	84.522	28.2969	13.1381	81.209	70.1012	53.5836	60.8511	69.4549	57.4287	44.9878	17.1796	22.9814	72.1277	
41.264	33.3608	62.4841	48.418	25.7039	45.1007	87.3221	64.1359	30.2106	12.8559	64.3636	6.67666	43.0431	85.4674	34.9671	39.7996	53.8254	64.2029	56.2218	88.1967	49.7302	36.8321	87.3405	5.77443	28.2864	42.6374	51.4219	1.51839	26.7697	84.0644	61.5484	74.3902	49.1738	41.917	70.1655	23.9986	0.212507	43.3463	21.4815	66.1125	
17.0598	26.9779	86.9231	68.3472	58.3317	29.6324	36.9923	80.5878	21.2516	26.5367	18.7036	42.3708	22.7556	28.7543	88.9518	14.673	18.0645	5.38258	8.97831	7.08002	61.428	69.8389	60.7933	14.9288	0.323374	44.4669	56.5625	55.298	81.6668	83.5137	32.6512	58.2151	35.9708	23.2823	15.533	5.03843	45.5738	12.2721	26.1478	48.1562	
36.4874	35.3967	10.6539	61.8638	57.922	82.3462	46.5603	5.32509	5.22667	35.9511	24.4666	58.4582	68.0989	11.8105	24.005	8.13405	88.916	70.4706	30.96	48.2336	47.1539	66.2989	67.9791	35.6999	77.5632	47.4146	41.4669	22.9526	13.5161	51.2498	73.8476	29.5396	79.1343	49.8383	58.798	11.4241	25.1712	35.1643	73.7732	34.2294	
83.3924	74.6194	5.10603	41.2081	46.2151	55.6472	19.9626	72.8925	89.7369	5.1849	7.25651	5.51824	61.686	29.6951	47.333	47.4238	15.4379	35.4923	2.15139	79.7753	21.0454	23.4852	36.4339	61.8621	75.1279	32.6028	70.9569	35.3036	17.3621	17.3775	58.2141	28.7881	47.4066	84.4507	55.3483	75.2694	27.3532	4.72929	5.6588	48.2516	
6.06584	87.2081	43.2663	69.1766	20.8058	34.0428	38.2636	64.9984	50.1706	36.4841	39.7016	62.4781	74.8971	52.7616	38.1658	22.8404	33.819	74.5934	73.6673	17.7606	60.3055	70.1843	68.0811	12.0982	14.3766	38.8293	86.5703	44.3758	67.3938	68.0602	74.2556	79.4483	16.5588	50.6158	16.9279	76.0045	77.4778	51.3331	64.0717	63.6583	
3.53675	36.8095	46.1915	12.6168	83.5646	74.0696	46.1194	47.1676	64.0065	6.63213	28.5158	75.4617	44.5214	47.336	0.756609	3.72494	33.693	30.2883	82.9603	77.2373	44.3393	6.3947	36.9861	37.7593	46.542	10.0605	31.7742	84.5475	25.7515	78.7829	50.8735	68.1157	10.9393	49.8829	38.4661	33.4834	65.2128	15.6468	81.5048	71.8163	
44.1551	43.4811	5.54548	79.3419	20.816	66.1789	51.8824	18.9982	85.3998	86.3738	31.3965	56.1399	87.4951	18.7725	27.4037	2.89567	6.14569	36.7313	39.1471	42.1929	5.30559	9.33341	89.7187	17.0967	3.88382	33.1639	83.3671	25.0703	85.214	10.2861	80.2796	21.7991	54.0153	79.818	8.1472	16.7413	71.5659	17.3844	7.21991	66.47	
65.0859	88.4526	35.0381	5.88695	23.3525	86.1102	2.51005	34.7957	10.3613	46.7588	11.0734	80.1823	21.9697	8.64723	11.9118	64.3891	45.9951	68.5565	88.7335	14.3487	82.9832	29.6028	66.8881	44.3803	57.9772	77.6783	54.338	53.6059	29.8462	75.7732	14.7253	52.7272	56.7601	26.3694	65.4903	65.3377	13.9403	24.1495	13.7821	33.8514	
61.7123	89.5547	31.0059	19.6312	6.00952	74.5609	89.7855	86.4129	2.16389	38.5095	52.4636	15.7227	4.17254	11.6387	52.9336	25.5775	29.8409	9.61768	49.5697	10.575	68.9489	34.6749	87.3074	44.2317	45.3047	41.9654	60.6303	0.505408	48.1109	69.2759	84.153	17.9505	17.5422	87.4755	70.3594	75.4135	33.2092	68.8916	68.9386	6.60673	
