32.3299	0.407016	22.8125	48.2919	19.4056	20.6844	30.5042	32.9082	38.8758	43.7604	32.1748	47.357	18.6376	42.9286	41.7183	8.91394	4.28971	36.4926	45.3219	37.3154	30.6326	26.638	33.2892	24.1797	0.692292	59.6725	40.1048	29.4356	33.3896	47.021	53.1841	21.0089	28.7567	27.5131	54.7697	41.4738	13.9057	3.09738	3.32479	28.3782	
33.7	36.6291	11.92	6.00391	35.7551	38.4283	48.8093	4.82671	31.7185	2.11388	14.513	8.95127	4.76865	52.5882	44.7021	11.5702	59.6971	16.2216	39.6152	14.2383	24.2503	34.2747	57.2366	4.94812	33.4591	49.8499	36.9497	54.4207	52.0052	38.6039	50.0939	22.9448	1.08998	42.9377	12.5942	58.399	50.8071	30.8127	19.3562	37.6756	
30.3265	14.1409	53.3482	56.9187	27.9337	7.48744	35.1361	46.3587	38.6922	44.7934	29.5903	2.99911	41.1683	47.5877	35.5123	52.451	18.0602	18.1392	0.356039	15.9455	42.8561	35.7019	1.09985	1.0646	52.3684	56.0039	57.2637	59.7211	23.3419	38.4501	8.36985	26.427	59.9975	36.0585	28.0593	30.9617	44.5355	54.7352	32.4254	0.678844	
59.0645	42.9009	22.1701	22.0734	10.3668	30.4867	47.9137	34.2708	10.749	18.4661	33.2275	25.6548	46.1217	36.5444	55.2451	52.5724	1.49363	41.641	37.239	55.7789	56.6322	29.9748	56.1773	31.7054	3.37263	34.5183	14.8568	43.202	24.9112	51.3463	4.62134	43.5194	37.9011	54.5819	40.1969	37.0321	19.4292	12.5868	56.1862	52.1889	
19.3773	11.162	51.2118	52.0863	19.2552	2.82935	3.7884	11.1119	53.927	38.8131	43.8402	0.204848	26.3838	27.0441	46.3637	32.5493	1.6518	45.7538	27.2546	34.8296	29.0809	14.917	18.2855	59.2608	8.53311	30.5156	11.3066	57.9231	50.8174	25.0079	50.2076	24.7584	21.7777	46.6426	37.7846	52.6931	46.7903	58.6406	13.3601	49.6161	
9.53983	19.8143	40.8931	26.914	16.3283	41.7874	54.5748	39.5646	28.6142	22.1246	11.2993	43.8241	39.7271	36.1518	41.4601	57.343	10.8871	29.3147	11.0733	31.756	44.8677	28.4252	43.8179	0.322968	38.5235	16.5039	1.28524	2.6494	13.7168	2.88563	24.766	36.7592	59.0013	6.40186	18.7464	28.1674	30.2615	14.568	26.7316	25.3557	
24.2651	48.5109	36.534	37.2698	56.6939	46.0242	39.9647	2.81404	9.62695	47.1593	32.2312	15.0164	14.3861	19.2917	48.4916	52.6642	8.70711	10.487	4.90461	41.1379	54.2894	2.77958	14.6945	36.4659	56.9775	59.2774	35.6047	48.5444	8.82127	34.8158	39.8024	16.8042	32.6537	10.9488	3.93201	37.434	40.9427	11.5052	53.7542	55.0232	
35.2272	57.9072	13.0519	3.18526	52.5867	51.2455	35.0062	14.7581	57.8958	22.5702	54.9182	8.99334	15.9344	2.04615	50.0113	38.5462	42.0393	43.5076	30.2514	37.8242	15.3133	15.2752	9.36218	5.70724	8.45469	27.3364	14.7756	0.446683	17.1877	47.2988	50.8305	12.3227	40.9265	27.7278	26.1854	6.51169	2.62906	7.37053	33.3464	51.5582	
7.53122	9.21982	31.2499	11.501	53.2273	12.0103	52.4561	9.4454	22.9817	25.0314	16.5676	58.6311	27.7785	35.464	38.5909	1.82941	53.1473	8.79611	51.7298	44.7151	40.9326	18.7986	6.93472	5.3224	8.77473	15.1707	34.4401	17.7438	5.81631	32.9017	15.2184	48.401	0.690045	45.1531	8.7031	30.5064	4.37955	45.6359	37.8309	32.5463	
14.7827	44.6056	9.82806	21.5283	58.6013	3.7392	0.524438	33.4689	18.0481	17.124	52.7382	41.3461	55.7714	12.1539	1.73232	46.8251	19.7595	51.3955	28.5741	32.2892	54.6365	47.6804	55.8946	20.5062	53.1853	25.4374	55.7287	28.0916	30.2544	41.9199	29.4526	14.8234	33.4017	16.9983	15.5965	56.3078	39.3106	53.6549	23.4422	39.9943	
