19.9042	12.9305	16.9628	13.3987	1.76266	3.79547	0.953083	4.46423	23.9128	27.4631	14.3158	22.5817	15.5708	1.36323	18.683	24.3606	22.2596	11.7814	15.3773	16.8762	11.606	4.24865	27.792	29.2646	10.5405	23.6551	7.88488	14.3902	5.61996	20.9951	25.9524	29.2327	28.9095	20.6852	25.5217	25.6429	10.9391	17.7065	17.7492	5.99775	
19.2229	15.864	19.5103	3.0644	1.38051	16.915	0.272036	15.0687	26.5188	3.93857	15.5415	6.95836	28.6475	4.96537	25.045	16.4972	17.2627	21.152	27.1645	23.3644	10.3423	16.9404	19.398	6.65642	27.2656	1.01942	14.0672	29.3543	15.3068	14.0174	11.5638	28.3015	12.9934	11.7574	10.9323	19.0104	6.20301	23.4492	10.9963	11.5302	
2.39262	29.128	23.6663	29.0102	24.3675	19.0198	0.278273	3.78782	22.1747	2.62596	24.5181	2.74959	18.8167	8.97368	25.2766	14.9256	2.83409	18.7132	13.3138	13.6414	9.37463	15.5957	3.23379	9.70799	0.537591	17.1708	9.0755	10.3308	7.89072	28.5576	14.985	1.57122	15.3714	25.4894	15.0637	1.64066	26.3272	2.46822	13.5456	6.09213	
4.01665	10.2482	12.0291	15.3392	8.94082	6.88436	26.275	6.17086	11.1171	3.10789	13.4586	13.9179	17.8777	20.9007	29.2391	26.2389	13.2314	25.4459	12.1185	22.2609	21.7035	7.6361	10.0825	24.5593	4.31727	25.7141	0.299891	1.92556	1.99224	3.43859	26.8031	22.1989	10.395	12.9819	21.4061	11.8348	1.67929	8.26544	10.103	17.2936	
8.12192	1.57659	0.0808349	2.20415	29.8653	13.9541	20.6371	16.8251	6.6176	22.4762	12.9424	21.4623	9.64792	13.2555	10.7749	28.088	23.9453	28.3494	26.3116	7.04812	17.1591	24.8464	11.8872	3.9959	12.7005	28.1676	10.9927	0.898705	23.5631	13.9971	22.9776	7.72817	26.3953	22.1232	10.1833	7.32584	0.190146	29.552	20.041	0.657853	
15.3963	9.79804	17.9252	17.6514	0.651969	7.99944	14.9441	3.40937	22.9933	29.8995	13.8994	5.10463	28.6292	15.5492	9.49616	1.01876	22.9519	19.2269	10.1332	4.78105	3.26962	16.7455	6.41232	10.6097	24.3648	0.319351	15.6003	25.7392	3.90952	13.0747	23.1783	24.274	12.4403	7.53742	22.5701	12.6377	13.0259	9.651	18.2888	23.6365	
25.8454	3.06341	6.35911	24.1389	20.8048	26.6781	21.9834	23.1669	8.56144	17.8833	0.979073	1.49607	15.0757	17.5704	11.8936	12.49	22.1286	29.996	25.8734	15.5294	1.22001	10.4037	17.021	25.8109	6.72979	3.70579	4.78291	28.7037	9.16927	25.697	9.77542	0.964428	11.4821	15.4942	0.212456	22.6049	4.17798	11.2563	25.3913	18.308	
8.43702	24.318	26.879	7.59371	12.4216	16.9526	8.82357	10.9784	6.39267	12.831	8.44089	5.98387	14.3612	9.60679	23.8275	8.4284	11.8856	12.771	24.3072	21.9871	23.3715	29.9854	6.67524	8.05417	14.9934	19.8396	3.20405	15.7926	22.562	10.8176	6.20327	19.1457	22.4559	11.5746	22.7373	11.5125	2.18781	12.6691	7.4549	11.4026	
9.47173	17.1272	0.0116329	26.516	6.61665	7.67162	26.079	17.9677	10.8755	24.562	26.5678	12.5468	22.0303	29.9847	6.5105	2.33442	2.71343	0.882742	0.816324	16.6478	16.4494	18.8112	2.61628	9.27707	28.9259	25.2923	16.5208	18.9867	25.1967	26.2273	16.2875	16.4288	0.171203	8.87596	14.181	8.31497	27.4428	5.47238	2.43649	6.97957	
4.78289	3.05143	2.68443	25.9498	3.17118	21.5831	22.7487	2.9214	26.9302	12.3991	29.7348	14.3565	10.7003	28.3031	0.225269	29.2522	20.1576	10.1716	24.6254	16.8893	25.3143	7.48164	18.4922	10.8817	2.52752	13.2897	11.2149	12.5341	13.5099	18.4926	9.53809	13.776	15.0892	20.2741	19.8682	9.46555	5.84619	6.82931	26.0987	6.78995	
28.113	6.897	14.2257	28.5171	29.0851	12.5985	0.28106	22.6957	25.8473	15.319	24.9718	12.3028	13.9584	27.5755	13.4077	11.8033	1.69938	11.8412	16.5181	3.6853	9.00995	25.8035	8.62449	4.75762	10.2394	1.62161	14.462	26.4649	8.97255	24.0951	28.7265	7.12683	20.6323	18.3895	0.59119	1.53132	9.26457	13.8929	29.6923	14.022	
19.6029	20.0804	5.79493	22.5006	7.70855	4.31386	20.4394	5.716	11.2992	14.7212	3.5161	4.2928	29.7082	11.3989	17.9861	13.2704	25.0102	23.3307	29.5704	17.5776	27.2144	17.2998	24.4273	25.2066	29.5344	6.44551	16.0808	1.32455	1.6002	15.905	28.3844	15.3887	7.40013	22.9158	4.12806	20.7461	2.44223	28.2584	21.93	4.57604	
0.474296	17.5955	27.7076	23.8361	7.91226	3.78051	2.7688	20.7495	7.88401	6.90366	24.3077	24.4058	9.86544	24.2116	26.1681	4.58967	17.2011	26.4166	24.5391	29.9512	24.1989	21.5271	9.27889	23.3126	4.3183	28.304	4.71921	5.92513	6.90645	7.13735	28.5767	18.8012	8.24112	29.953	5.10492	19.4149	7.82735	4.64946	25.1709	16.949	
15.1661	3.79656	4.02729	26.6152	0.775476	2.67985	20.4846	20.4549	14.1635	7.83334	21.0307	14.1994	7.19634	0.628103	4.0426	4.85133	8.27352	26.941	4.53481	14.3955	29.1506	9.8135	3.42123	17.26	9.83804	13.7252	19.0989	6.68158	8.25608	15.2563	8.23943	12.3363	2.30697	18.8965	21.01	22.1613	29.0196	24.6037	6.8361	24.3932	
14.3662	4.09446	17.9849	29.4116	17.1842	1.75652	3.15358	17.9332	13.4984	8.55229	7.11431	21.457	27.6113	25.3457	24.6124	25.132	22.7479	26.7899	4.49368	6.22223	17.9224	28.8843	18.3959	26.466	2.77311	7.20644	21.4476	13.0611	14.1936	11.8991	11.1634	13.6585	4.19908	8.87841	6.91368	10.9473	8.02525	27.4028	11.0068	25.3708	
29.0064	19.0606	29.8177	7.64519	11.3648	7.89624	18.6191	11.5152	11.1445	12.8642	10.8001	25.4364	11.1334	28.3324	24.7972	3.34918	21.3041	9.94483	0.236928	1.36137	24.4896	22.0409	2.81942	12.8837	11.9533	15.3161	25.8948	3.91099	12.3757	17.6045	27.7342	20.7258	13.3717	19.9534	2.46879	14.6394	26.3966	7.55968	22.223	2.95463	
